filename,area_px,area_m2,coverage_pct,centroid_x,centroid_y,perimeter_px,perimeter_m,orientation_deg,spread_ratio,num_components,compactness,mean_intensity,max_intensity,std_intensity,density_score,risk_score,risk_level,risk_factors
patch_0.tif,21,5.25,0.03,226,60,24.14,12.0711,89.89,1.799,9,0.03603,1.0,1.0,0.0,1.0,39.0,MEDIUM,"coverage 0.03% → MINIMAL (<2%) | spread_ratio 1.799 → LOW (<2, compact shape) | components 9 → CRITICAL (>=5, fragmented spill) | density 1.0 → CRITICAL (>=0.95)"
patch_1.tif,0,0.0,0.0,0,0,0,0.0,,0.0,0,0.0,0.0,0.0,0.0,0.0,6.0,LOW,"coverage 0.0% → MINIMAL (<2%) | spread_ratio 0.0 → LOW (<2, compact shape) | components 0 → NONE (no spill detected) | density 0.0 → LOW (<0.70)"
patch_10.tif,0,0.0,0.0,0,0,0,0.0,,0.0,0,0.0,0.0,0.0,0.0,0.0,6.0,LOW,"coverage 0.0% → MINIMAL (<2%) | spread_ratio 0.0 → LOW (<2, compact shape) | components 0 → NONE (no spill detected) | density 0.0 → LOW (<0.70)"
patch_100.tif,2,0.5,0.0,141,4,2.0,1.0,0.0,7071.068,1,0.5,1.0,1.0,0.0,1.0,43.0,MEDIUM,"coverage 0.0% → MINIMAL (<2%) | spread_ratio 7071.068 → CRITICAL (>=10, highly elongated) | components 1 → LOW (1, single blob) | density 1.0 → CRITICAL (>=0.95)"
patch_101.tif,0,0.0,0.0,0,0,0,0.0,,0.0,0,0.0,0.0,0.0,0.0,0.0,6.0,LOW,"coverage 0.0% → MINIMAL (<2%) | spread_ratio 0.0 → LOW (<2, compact shape) | components 0 → NONE (no spill detected) | density 0.0 → LOW (<0.70)"
patch_102.tif,0,0.0,0.0,0,0,0,0.0,,0.0,0,0.0,0.0,0.0,0.0,0.0,6.0,LOW,"coverage 0.0% → MINIMAL (<2%) | spread_ratio 0.0 → LOW (<2, compact shape) | components 0 → NONE (no spill detected) | density 0.0 → LOW (<0.70)"
patch_103.tif,0,0.0,0.0,0,0,0,0.0,,0.0,0,0.0,0.0,0.0,0.0,0.0,6.0,LOW,"coverage 0.0% → MINIMAL (<2%) | spread_ratio 0.0 → LOW (<2, compact shape) | components 0 → NONE (no spill detected) | density 0.0 → LOW (<0.70)"
patch_104.tif,0,0.0,0.0,0,0,0,0.0,,0.0,0,0.0,0.0,0.0,0.0,0.0,6.0,LOW,"coverage 0.0% → MINIMAL (<2%) | spread_ratio 0.0 → LOW (<2, compact shape) | components 0 → NONE (no spill detected) | density 0.0 → LOW (<0.70)"
patch_105.tif,0,0.0,0.0,0,0,0,0.0,,0.0,0,0.0,0.0,0.0,0.0,0.0,6.0,LOW,"coverage 0.0% → MINIMAL (<2%) | spread_ratio 0.0 → LOW (<2, compact shape) | components 0 → NONE (no spill detected) | density 0.0 → LOW (<0.70)"
patch_106.tif,0,0.0,0.0,0,0,0,0.0,,0.0,0,0.0,0.0,0.0,0.0,0.0,6.0,LOW,"coverage 0.0% → MINIMAL (<2%) | spread_ratio 0.0 → LOW (<2, compact shape) | components 0 → NONE (no spill detected) | density 0.0 → LOW (<0.70)"
patch_107.tif,5,1.25,0.01,114,112,2.0,1.0,131.95,3.373,4,1.25,1.0,1.0,0.0,1.0,39.0,MEDIUM,coverage 0.01% → MINIMAL (<2%) | spread_ratio 3.373 → MEDIUM (2-5) | components 4 → HIGH (3-4) | density 1.0 → CRITICAL (>=0.95)
patch_108.tif,0,0.0,0.0,0,0,0,0.0,,0.0,0,0.0,0.0,0.0,0.0,0.0,6.0,LOW,"coverage 0.0% → MINIMAL (<2%) | spread_ratio 0.0 → LOW (<2, compact shape) | components 0 → NONE (no spill detected) | density 0.0 → LOW (<0.70)"
patch_109.tif,0,0.0,0.0,0,0,0,0.0,,0.0,0,0.0,0.0,0.0,0.0,0.0,6.0,LOW,"coverage 0.0% → MINIMAL (<2%) | spread_ratio 0.0 → LOW (<2, compact shape) | components 0 → NONE (no spill detected) | density 0.0 → LOW (<0.70)"
patch_11.tif,0,0.0,0.0,0,0,0,0.0,,0.0,0,0.0,0.0,0.0,0.0,0.0,6.0,LOW,"coverage 0.0% → MINIMAL (<2%) | spread_ratio 0.0 → LOW (<2, compact shape) | components 0 → NONE (no spill detected) | density 0.0 → LOW (<0.70)"
patch_110.tif,0,0.0,0.0,0,0,0,0.0,,0.0,0,0.0,0.0,0.0,0.0,0.0,6.0,LOW,"coverage 0.0% → MINIMAL (<2%) | spread_ratio 0.0 → LOW (<2, compact shape) | components 0 → NONE (no spill detected) | density 0.0 → LOW (<0.70)"
patch_111.tif,0,0.0,0.0,0,0,0,0.0,,0.0,0,0.0,0.0,0.0,0.0,0.0,6.0,LOW,"coverage 0.0% → MINIMAL (<2%) | spread_ratio 0.0 → LOW (<2, compact shape) | components 0 → NONE (no spill detected) | density 0.0 → LOW (<0.70)"
patch_112.tif,0,0.0,0.0,0,0,0,0.0,,0.0,0,0.0,0.0,0.0,0.0,0.0,6.0,LOW,"coverage 0.0% → MINIMAL (<2%) | spread_ratio 0.0 → LOW (<2, compact shape) | components 0 → NONE (no spill detected) | density 0.0 → LOW (<0.70)"
patch_113.tif,0,0.0,0.0,0,0,0,0.0,,0.0,0,0.0,0.0,0.0,0.0,0.0,6.0,LOW,"coverage 0.0% → MINIMAL (<2%) | spread_ratio 0.0 → LOW (<2, compact shape) | components 0 → NONE (no spill detected) | density 0.0 → LOW (<0.70)"
patch_114.tif,0,0.0,0.0,0,0,0,0.0,,0.0,0,0.0,0.0,0.0,0.0,0.0,6.0,LOW,"coverage 0.0% → MINIMAL (<2%) | spread_ratio 0.0 → LOW (<2, compact shape) | components 0 → NONE (no spill detected) | density 0.0 → LOW (<0.70)"
patch_115.tif,1,0.25,0.0,251,164,0.0,0.0,,0.0,1,0.0,1.0,1.0,0.0,1.0,22.0,LOW,"coverage 0.0% → MINIMAL (<2%) | spread_ratio 0.0 → LOW (<2, compact shape) | components 1 → LOW (1, single blob) | density 1.0 → CRITICAL (>=0.95)"
patch_116.tif,141,35.25,0.22,95,137,131.3,65.6482,116.57,1.927,30,0.008179,1.0,1.0,0.0,1.0,39.0,MEDIUM,"coverage 0.22% → MINIMAL (<2%) | spread_ratio 1.927 → LOW (<2, compact shape) | components 30 → CRITICAL (>=5, fragmented spill) | density 1.0 → CRITICAL (>=0.95)"
patch_117.tif,0,0.0,0.0,0,0,0,0.0,,0.0,0,0.0,0.0,0.0,0.0,0.0,6.0,LOW,"coverage 0.0% → MINIMAL (<2%) | spread_ratio 0.0 → LOW (<2, compact shape) | components 0 → NONE (no spill detected) | density 0.0 → LOW (<0.70)"
patch_118.tif,0,0.0,0.0,0,0,0,0.0,,0.0,0,0.0,0.0,0.0,0.0,0.0,6.0,LOW,"coverage 0.0% → MINIMAL (<2%) | spread_ratio 0.0 → LOW (<2, compact shape) | components 0 → NONE (no spill detected) | density 0.0 → LOW (<0.70)"
patch_119.tif,0,0.0,0.0,0,0,0,0.0,,0.0,0,0.0,0.0,0.0,0.0,0.0,6.0,LOW,"coverage 0.0% → MINIMAL (<2%) | spread_ratio 0.0 → LOW (<2, compact shape) | components 0 → NONE (no spill detected) | density 0.0 → LOW (<0.70)"
patch_12.tif,0,0.0,0.0,0,0,0,0.0,,0.0,0,0.0,0.0,0.0,0.0,0.0,6.0,LOW,"coverage 0.0% → MINIMAL (<2%) | spread_ratio 0.0 → LOW (<2, compact shape) | components 0 → NONE (no spill detected) | density 0.0 → LOW (<0.70)"
patch_120.tif,0,0.0,0.0,0,0,0,0.0,,0.0,0,0.0,0.0,0.0,0.0,0.0,6.0,LOW,"coverage 0.0% → MINIMAL (<2%) | spread_ratio 0.0 → LOW (<2, compact shape) | components 0 → NONE (no spill detected) | density 0.0 → LOW (<0.70)"
patch_121.tif,0,0.0,0.0,0,0,0,0.0,,0.0,0,0.0,0.0,0.0,0.0,0.0,6.0,LOW,"coverage 0.0% → MINIMAL (<2%) | spread_ratio 0.0 → LOW (<2, compact shape) | components 0 → NONE (no spill detected) | density 0.0 → LOW (<0.70)"
patch_122.tif,0,0.0,0.0,0,0,0,0.0,,0.0,0,0.0,0.0,0.0,0.0,0.0,6.0,LOW,"coverage 0.0% → MINIMAL (<2%) | spread_ratio 0.0 → LOW (<2, compact shape) | components 0 → NONE (no spill detected) | density 0.0 → LOW (<0.70)"
patch_123.tif,0,0.0,0.0,0,0,0,0.0,,0.0,0,0.0,0.0,0.0,0.0,0.0,6.0,LOW,"coverage 0.0% → MINIMAL (<2%) | spread_ratio 0.0 → LOW (<2, compact shape) | components 0 → NONE (no spill detected) | density 0.0 → LOW (<0.70)"
patch_124.tif,0,0.0,0.0,0,0,0,0.0,,0.0,0,0.0,0.0,0.0,0.0,0.0,6.0,LOW,"coverage 0.0% → MINIMAL (<2%) | spread_ratio 0.0 → LOW (<2, compact shape) | components 0 → NONE (no spill detected) | density 0.0 → LOW (<0.70)"
patch_125.tif,0,0.0,0.0,0,0,0,0.0,,0.0,0,0.0,0.0,0.0,0.0,0.0,6.0,LOW,"coverage 0.0% → MINIMAL (<2%) | spread_ratio 0.0 → LOW (<2, compact shape) | components 0 → NONE (no spill detected) | density 0.0 → LOW (<0.70)"
patch_126.tif,0,0.0,0.0,0,0,0,0.0,,0.0,0,0.0,0.0,0.0,0.0,0.0,6.0,LOW,"coverage 0.0% → MINIMAL (<2%) | spread_ratio 0.0 → LOW (<2, compact shape) | components 0 → NONE (no spill detected) | density 0.0 → LOW (<0.70)"
patch_127.tif,0,0.0,0.0,0,0,0,0.0,,0.0,0,0.0,0.0,0.0,0.0,0.0,6.0,LOW,"coverage 0.0% → MINIMAL (<2%) | spread_ratio 0.0 → LOW (<2, compact shape) | components 0 → NONE (no spill detected) | density 0.0 → LOW (<0.70)"
patch_128.tif,0,0.0,0.0,0,0,0,0.0,,0.0,0,0.0,0.0,0.0,0.0,0.0,6.0,LOW,"coverage 0.0% → MINIMAL (<2%) | spread_ratio 0.0 → LOW (<2, compact shape) | components 0 → NONE (no spill detected) | density 0.0 → LOW (<0.70)"
patch_129.tif,0,0.0,0.0,0,0,0,0.0,,0.0,0,0.0,0.0,0.0,0.0,0.0,6.0,LOW,"coverage 0.0% → MINIMAL (<2%) | spread_ratio 0.0 → LOW (<2, compact shape) | components 0 → NONE (no spill detected) | density 0.0 → LOW (<0.70)"
patch_13.tif,0,0.0,0.0,0,0,0,0.0,,0.0,0,0.0,0.0,0.0,0.0,0.0,6.0,LOW,"coverage 0.0% → MINIMAL (<2%) | spread_ratio 0.0 → LOW (<2, compact shape) | components 0 → NONE (no spill detected) | density 0.0 → LOW (<0.70)"
patch_130.tif,0,0.0,0.0,0,0,0,0.0,,0.0,0,0.0,0.0,0.0,0.0,0.0,6.0,LOW,"coverage 0.0% → MINIMAL (<2%) | spread_ratio 0.0 → LOW (<2, compact shape) | components 0 → NONE (no spill detected) | density 0.0 → LOW (<0.70)"
patch_131.tif,0,0.0,0.0,0,0,0,0.0,,0.0,0,0.0,0.0,0.0,0.0,0.0,6.0,LOW,"coverage 0.0% → MINIMAL (<2%) | spread_ratio 0.0 → LOW (<2, compact shape) | components 0 → NONE (no spill detected) | density 0.0 → LOW (<0.70)"
patch_132.tif,0,0.0,0.0,0,0,0,0.0,,0.0,0,0.0,0.0,0.0,0.0,0.0,6.0,LOW,"coverage 0.0% → MINIMAL (<2%) | spread_ratio 0.0 → LOW (<2, compact shape) | components 0 → NONE (no spill detected) | density 0.0 → LOW (<0.70)"
patch_133.tif,363,90.75,0.55,145,224,403.69,201.8442,102.09,1.773,41,0.002227,1.0,1.0,0.0,1.0,39.0,MEDIUM,"coverage 0.55% → MINIMAL (<2%) | spread_ratio 1.773 → LOW (<2, compact shape) | components 41 → CRITICAL (>=5, fragmented spill) | density 1.0 → CRITICAL (>=0.95)"
patch_134.tif,93,23.25,0.14,32,174,118.23,59.1127,151.68,1.795,19,0.006654,1.0,1.0,0.0,1.0,39.0,MEDIUM,"coverage 0.14% → MINIMAL (<2%) | spread_ratio 1.795 → LOW (<2, compact shape) | components 19 → CRITICAL (>=5, fragmented spill) | density 1.0 → CRITICAL (>=0.95)"
patch_135.tif,119,29.75,0.18,62,230,161.4,80.6985,164.58,1.576,17,0.004568,1.0,1.0,0.0,1.0,39.0,MEDIUM,"coverage 0.18% → MINIMAL (<2%) | spread_ratio 1.576 → LOW (<2, compact shape) | components 17 → CRITICAL (>=5, fragmented spill) | density 1.0 → CRITICAL (>=0.95)"
patch_136.tif,0,0.0,0.0,0,0,0,0.0,,0.0,0,0.0,0.0,0.0,0.0,0.0,6.0,LOW,"coverage 0.0% → MINIMAL (<2%) | spread_ratio 0.0 → LOW (<2, compact shape) | components 0 → NONE (no spill detected) | density 0.0 → LOW (<0.70)"
patch_137.tif,0,0.0,0.0,0,0,0,0.0,,0.0,0,0.0,0.0,0.0,0.0,0.0,6.0,LOW,"coverage 0.0% → MINIMAL (<2%) | spread_ratio 0.0 → LOW (<2, compact shape) | components 0 → NONE (no spill detected) | density 0.0 → LOW (<0.70)"
patch_138.tif,0,0.0,0.0,0,0,0,0.0,,0.0,0,0.0,0.0,0.0,0.0,0.0,6.0,LOW,"coverage 0.0% → MINIMAL (<2%) | spread_ratio 0.0 → LOW (<2, compact shape) | components 0 → NONE (no spill detected) | density 0.0 → LOW (<0.70)"
patch_139.tif,0,0.0,0.0,0,0,0,0.0,,0.0,0,0.0,0.0,0.0,0.0,0.0,6.0,LOW,"coverage 0.0% → MINIMAL (<2%) | spread_ratio 0.0 → LOW (<2, compact shape) | components 0 → NONE (no spill detected) | density 0.0 → LOW (<0.70)"
patch_14.tif,0,0.0,0.0,0,0,0,0.0,,0.0,0,0.0,0.0,0.0,0.0,0.0,6.0,LOW,"coverage 0.0% → MINIMAL (<2%) | spread_ratio 0.0 → LOW (<2, compact shape) | components 0 → NONE (no spill detected) | density 0.0 → LOW (<0.70)"
patch_140.tif,0,0.0,0.0,0,0,0,0.0,,0.0,0,0.0,0.0,0.0,0.0,0.0,6.0,LOW,"coverage 0.0% → MINIMAL (<2%) | spread_ratio 0.0 → LOW (<2, compact shape) | components 0 → NONE (no spill detected) | density 0.0 → LOW (<0.70)"
patch_141.tif,0,0.0,0.0,0,0,0,0.0,,0.0,0,0.0,0.0,0.0,0.0,0.0,6.0,LOW,"coverage 0.0% → MINIMAL (<2%) | spread_ratio 0.0 → LOW (<2, compact shape) | components 0 → NONE (no spill detected) | density 0.0 → LOW (<0.70)"
patch_142.tif,0,0.0,0.0,0,0,0,0.0,,0.0,0,0.0,0.0,0.0,0.0,0.0,6.0,LOW,"coverage 0.0% → MINIMAL (<2%) | spread_ratio 0.0 → LOW (<2, compact shape) | components 0 → NONE (no spill detected) | density 0.0 → LOW (<0.70)"
patch_143.tif,0,0.0,0.0,0,0,0,0.0,,0.0,0,0.0,0.0,0.0,0.0,0.0,6.0,LOW,"coverage 0.0% → MINIMAL (<2%) | spread_ratio 0.0 → LOW (<2, compact shape) | components 0 → NONE (no spill detected) | density 0.0 → LOW (<0.70)"
patch_144.tif,4,1.0,0.01,166,204,0.0,0.0,171.74,2.367,4,0.0,1.0,1.0,0.0,1.0,39.0,MEDIUM,coverage 0.01% → MINIMAL (<2%) | spread_ratio 2.367 → MEDIUM (2-5) | components 4 → HIGH (3-4) | density 1.0 → CRITICAL (>=0.95)
patch_145.tif,0,0.0,0.0,0,0,0,0.0,,0.0,0,0.0,0.0,0.0,0.0,0.0,6.0,LOW,"coverage 0.0% → MINIMAL (<2%) | spread_ratio 0.0 → LOW (<2, compact shape) | components 0 → NONE (no spill detected) | density 0.0 → LOW (<0.70)"
patch_146.tif,0,0.0,0.0,0,0,0,0.0,,0.0,0,0.0,0.0,0.0,0.0,0.0,6.0,LOW,"coverage 0.0% → MINIMAL (<2%) | spread_ratio 0.0 → LOW (<2, compact shape) | components 0 → NONE (no spill detected) | density 0.0 → LOW (<0.70)"
patch_147.tif,0,0.0,0.0,0,0,0,0.0,,0.0,0,0.0,0.0,0.0,0.0,0.0,6.0,LOW,"coverage 0.0% → MINIMAL (<2%) | spread_ratio 0.0 → LOW (<2, compact shape) | components 0 → NONE (no spill detected) | density 0.0 → LOW (<0.70)"
patch_148.tif,0,0.0,0.0,0,0,0,0.0,,0.0,0,0.0,0.0,0.0,0.0,0.0,6.0,LOW,"coverage 0.0% → MINIMAL (<2%) | spread_ratio 0.0 → LOW (<2, compact shape) | components 0 → NONE (no spill detected) | density 0.0 → LOW (<0.70)"
patch_149.tif,0,0.0,0.0,0,0,0,0.0,,0.0,0,0.0,0.0,0.0,0.0,0.0,6.0,LOW,"coverage 0.0% → MINIMAL (<2%) | spread_ratio 0.0 → LOW (<2, compact shape) | components 0 → NONE (no spill detected) | density 0.0 → LOW (<0.70)"
patch_15.tif,0,0.0,0.0,0,0,0,0.0,,0.0,0,0.0,0.0,0.0,0.0,0.0,6.0,LOW,"coverage 0.0% → MINIMAL (<2%) | spread_ratio 0.0 → LOW (<2, compact shape) | components 0 → NONE (no spill detected) | density 0.0 → LOW (<0.70)"
patch_150.tif,0,0.0,0.0,0,0,0,0.0,,0.0,0,0.0,0.0,0.0,0.0,0.0,6.0,LOW,"coverage 0.0% → MINIMAL (<2%) | spread_ratio 0.0 → LOW (<2, compact shape) | components 0 → NONE (no spill detected) | density 0.0 → LOW (<0.70)"
patch_151.tif,3,0.75,0.0,146,17,0.0,0.0,146.22,46.478,3,0.0,1.0,1.0,0.0,1.0,54.0,HIGH,"coverage 0.0% → MINIMAL (<2%) | spread_ratio 46.478 → CRITICAL (>=10, highly elongated) | components 3 → HIGH (3-4) | density 1.0 → CRITICAL (>=0.95)"
patch_152.tif,0,0.0,0.0,0,0,0,0.0,,0.0,0,0.0,0.0,0.0,0.0,0.0,6.0,LOW,"coverage 0.0% → MINIMAL (<2%) | spread_ratio 0.0 → LOW (<2, compact shape) | components 0 → NONE (no spill detected) | density 0.0 → LOW (<0.70)"
patch_153.tif,51,12.75,0.08,71,59,48.73,24.364,-144.81,3.118,22,0.021479,1.0,1.0,0.0,1.0,45.0,MEDIUM,"coverage 0.08% → MINIMAL (<2%) | spread_ratio 3.118 → MEDIUM (2-5) | components 22 → CRITICAL (>=5, fragmented spill) | density 1.0 → CRITICAL (>=0.95)"
patch_154.tif,3,0.75,0.0,32,73,3.41,1.7071,-135.0,1.732,1,0.257359,1.0,1.0,0.0,1.0,22.0,LOW,"coverage 0.0% → MINIMAL (<2%) | spread_ratio 1.732 → LOW (<2, compact shape) | components 1 → LOW (1, single blob) | density 1.0 → CRITICAL (>=0.95)"
patch_155.tif,0,0.0,0.0,0,0,0,0.0,,0.0,0,0.0,0.0,0.0,0.0,0.0,6.0,LOW,"coverage 0.0% → MINIMAL (<2%) | spread_ratio 0.0 → LOW (<2, compact shape) | components 0 → NONE (no spill detected) | density 0.0 → LOW (<0.70)"
patch_156.tif,0,0.0,0.0,0,0,0,0.0,,0.0,0,0.0,0.0,0.0,0.0,0.0,6.0,LOW,"coverage 0.0% → MINIMAL (<2%) | spread_ratio 0.0 → LOW (<2, compact shape) | components 0 → NONE (no spill detected) | density 0.0 → LOW (<0.70)"
patch_157.tif,0,0.0,0.0,0,0,0,0.0,,0.0,0,0.0,0.0,0.0,0.0,0.0,6.0,LOW,"coverage 0.0% → MINIMAL (<2%) | spread_ratio 0.0 → LOW (<2, compact shape) | components 0 → NONE (no spill detected) | density 0.0 → LOW (<0.70)"
patch_158.tif,0,0.0,0.0,0,0,0,0.0,,0.0,0,0.0,0.0,0.0,0.0,0.0,6.0,LOW,"coverage 0.0% → MINIMAL (<2%) | spread_ratio 0.0 → LOW (<2, compact shape) | components 0 → NONE (no spill detected) | density 0.0 → LOW (<0.70)"
patch_159.tif,0,0.0,0.0,0,0,0,0.0,,0.0,0,0.0,0.0,0.0,0.0,0.0,6.0,LOW,"coverage 0.0% → MINIMAL (<2%) | spread_ratio 0.0 → LOW (<2, compact shape) | components 0 → NONE (no spill detected) | density 0.0 → LOW (<0.70)"
patch_16.tif,0,0.0,0.0,0,0,0,0.0,,0.0,0,0.0,0.0,0.0,0.0,0.0,6.0,LOW,"coverage 0.0% → MINIMAL (<2%) | spread_ratio 0.0 → LOW (<2, compact shape) | components 0 → NONE (no spill detected) | density 0.0 → LOW (<0.70)"
patch_160.tif,0,0.0,0.0,0,0,0,0.0,,0.0,0,0.0,0.0,0.0,0.0,0.0,6.0,LOW,"coverage 0.0% → MINIMAL (<2%) | spread_ratio 0.0 → LOW (<2, compact shape) | components 0 → NONE (no spill detected) | density 0.0 → LOW (<0.70)"
patch_161.tif,3,0.75,0.0,153,212,2.83,1.4142,73.6,105.783,2,0.375,1.0,1.0,0.0,1.0,48.0,MEDIUM,"coverage 0.0% → MINIMAL (<2%) | spread_ratio 105.783 → CRITICAL (>=10, highly elongated) | components 2 → MEDIUM (2) | density 1.0 → CRITICAL (>=0.95)"
patch_162.tif,33,8.25,0.05,178,171,16.14,8.0711,59.66,1.51,27,0.126646,1.0,1.0,0.0,1.0,39.0,MEDIUM,"coverage 0.05% → MINIMAL (<2%) | spread_ratio 1.51 → LOW (<2, compact shape) | components 27 → CRITICAL (>=5, fragmented spill) | density 1.0 → CRITICAL (>=0.95)"
patch_163.tif,10,2.5,0.02,102,89,8.24,4.1213,57.03,3.388,6,0.147186,1.0,1.0,0.0,1.0,45.0,MEDIUM,"coverage 0.02% → MINIMAL (<2%) | spread_ratio 3.388 → MEDIUM (2-5) | components 6 → CRITICAL (>=5, fragmented spill) | density 1.0 → CRITICAL (>=0.95)"
patch_164.tif,1,0.25,0.0,67,189,0.0,0.0,,0.0,1,0.0,1.0,1.0,0.0,1.0,22.0,LOW,"coverage 0.0% → MINIMAL (<2%) | spread_ratio 0.0 → LOW (<2, compact shape) | components 1 → LOW (1, single blob) | density 1.0 → CRITICAL (>=0.95)"
patch_165.tif,0,0.0,0.0,0,0,0,0.0,,0.0,0,0.0,0.0,0.0,0.0,0.0,6.0,LOW,"coverage 0.0% → MINIMAL (<2%) | spread_ratio 0.0 → LOW (<2, compact shape) | components 0 → NONE (no spill detected) | density 0.0 → LOW (<0.70)"
patch_166.tif,2,0.5,0.0,125,193,0.0,0.0,138.65,1177397.615,2,0.0,1.0,1.0,0.0,1.0,48.0,MEDIUM,"coverage 0.0% → MINIMAL (<2%) | spread_ratio 1177397.615 → CRITICAL (>=10, highly elongated) | components 2 → MEDIUM (2) | density 1.0 → CRITICAL (>=0.95)"
patch_167.tif,1,0.25,0.0,241,239,0.0,0.0,,0.0,1,0.0,1.0,1.0,0.0,1.0,22.0,LOW,"coverage 0.0% → MINIMAL (<2%) | spread_ratio 0.0 → LOW (<2, compact shape) | components 1 → LOW (1, single blob) | density 1.0 → CRITICAL (>=0.95)"
patch_168.tif,0,0.0,0.0,0,0,0,0.0,,0.0,0,0.0,0.0,0.0,0.0,0.0,6.0,LOW,"coverage 0.0% → MINIMAL (<2%) | spread_ratio 0.0 → LOW (<2, compact shape) | components 0 → NONE (no spill detected) | density 0.0 → LOW (<0.70)"
patch_169.tif,0,0.0,0.0,0,0,0,0.0,,0.0,0,0.0,0.0,0.0,0.0,0.0,6.0,LOW,"coverage 0.0% → MINIMAL (<2%) | spread_ratio 0.0 → LOW (<2, compact shape) | components 0 → NONE (no spill detected) | density 0.0 → LOW (<0.70)"
patch_17.tif,0,0.0,0.0,0,0,0,0.0,,0.0,0,0.0,0.0,0.0,0.0,0.0,6.0,LOW,"coverage 0.0% → MINIMAL (<2%) | spread_ratio 0.0 → LOW (<2, compact shape) | components 0 → NONE (no spill detected) | density 0.0 → LOW (<0.70)"
patch_170.tif,1,0.25,0.0,232,159,0.0,0.0,,0.0,1,0.0,1.0,1.0,0.0,1.0,22.0,LOW,"coverage 0.0% → MINIMAL (<2%) | spread_ratio 0.0 → LOW (<2, compact shape) | components 1 → LOW (1, single blob) | density 1.0 → CRITICAL (>=0.95)"
patch_171.tif,86,21.5,0.13,241,142,120.95,60.4767,143.5,2.505,11,0.005878,1.0,1.0,0.0,1.0,45.0,MEDIUM,"coverage 0.13% → MINIMAL (<2%) | spread_ratio 2.505 → MEDIUM (2-5) | components 11 → CRITICAL (>=5, fragmented spill) | density 1.0 → CRITICAL (>=0.95)"
patch_172.tif,0,0.0,0.0,0,0,0,0.0,,0.0,0,0.0,0.0,0.0,0.0,0.0,6.0,LOW,"coverage 0.0% → MINIMAL (<2%) | spread_ratio 0.0 → LOW (<2, compact shape) | components 0 → NONE (no spill detected) | density 0.0 → LOW (<0.70)"
patch_173.tif,348,87.0,0.53,111,232,380.21,190.1041,-179.85,2.158,68,0.002407,1.0,1.0,0.0,1.0,45.0,MEDIUM,"coverage 0.53% → MINIMAL (<2%) | spread_ratio 2.158 → MEDIUM (2-5) | components 68 → CRITICAL (>=5, fragmented spill) | density 1.0 → CRITICAL (>=0.95)"
patch_174.tif,31,7.75,0.05,11,243,19.41,9.7071,63.71,1.464,19,0.082247,1.0,1.0,0.0,1.0,39.0,MEDIUM,"coverage 0.05% → MINIMAL (<2%) | spread_ratio 1.464 → LOW (<2, compact shape) | components 19 → CRITICAL (>=5, fragmented spill) | density 1.0 → CRITICAL (>=0.95)"
patch_175.tif,0,0.0,0.0,0,0,0,0.0,,0.0,0,0.0,0.0,0.0,0.0,0.0,6.0,LOW,"coverage 0.0% → MINIMAL (<2%) | spread_ratio 0.0 → LOW (<2, compact shape) | components 0 → NONE (no spill detected) | density 0.0 → LOW (<0.70)"
patch_176.tif,0,0.0,0.0,0,0,0,0.0,,0.0,0,0.0,0.0,0.0,0.0,0.0,6.0,LOW,"coverage 0.0% → MINIMAL (<2%) | spread_ratio 0.0 → LOW (<2, compact shape) | components 0 → NONE (no spill detected) | density 0.0 → LOW (<0.70)"
patch_177.tif,0,0.0,0.0,0,0,0,0.0,,0.0,0,0.0,0.0,0.0,0.0,0.0,6.0,LOW,"coverage 0.0% → MINIMAL (<2%) | spread_ratio 0.0 → LOW (<2, compact shape) | components 0 → NONE (no spill detected) | density 0.0 → LOW (<0.70)"
patch_178.tif,0,0.0,0.0,0,0,0,0.0,,0.0,0,0.0,0.0,0.0,0.0,0.0,6.0,LOW,"coverage 0.0% → MINIMAL (<2%) | spread_ratio 0.0 → LOW (<2, compact shape) | components 0 → NONE (no spill detected) | density 0.0 → LOW (<0.70)"
patch_179.tif,0,0.0,0.0,0,0,0,0.0,,0.0,0,0.0,0.0,0.0,0.0,0.0,6.0,LOW,"coverage 0.0% → MINIMAL (<2%) | spread_ratio 0.0 → LOW (<2, compact shape) | components 0 → NONE (no spill detected) | density 0.0 → LOW (<0.70)"
patch_18.tif,0,0.0,0.0,0,0,0,0.0,,0.0,0,0.0,0.0,0.0,0.0,0.0,6.0,LOW,"coverage 0.0% → MINIMAL (<2%) | spread_ratio 0.0 → LOW (<2, compact shape) | components 0 → NONE (no spill detected) | density 0.0 → LOW (<0.70)"
patch_180.tif,9,2.25,0.01,191,75,2.0,1.0,122.35,1.211,8,2.25,1.0,1.0,0.0,1.0,39.0,MEDIUM,"coverage 0.01% → MINIMAL (<2%) | spread_ratio 1.211 → LOW (<2, compact shape) | components 8 → CRITICAL (>=5, fragmented spill) | density 1.0 → CRITICAL (>=0.95)"
patch_181.tif,2,0.5,0.0,58,171,0.0,0.0,91.96,827798.248,2,0.0,1.0,1.0,0.0,1.0,48.0,MEDIUM,"coverage 0.0% → MINIMAL (<2%) | spread_ratio 827798.248 → CRITICAL (>=10, highly elongated) | components 2 → MEDIUM (2) | density 1.0 → CRITICAL (>=0.95)"
